author,authorId
Thomas Mann,bd2d0964-849d-4b12-be1f-cd4850e1c8dd
Patricia Reilly Giff,979dae23-3e3a-4625-807a-f7fdbbf3a42c
Heather Brewer,600074a6-7193-49bd-a8d3-5601d5c4bd6a
Barry Schwartz,62147aad-bfcb-4123-986a-87146975c981
Annette Curtis Klause,2472fc65-0087-44ea-960b-9423ba4a10ff
 Janet Switzer,afa1fa83-e31d-48cc-8a69-71bfd6e50a78
Alexander Osterwalder,4ddb9c13-e987-4f8d-9746-4af26fcefdc8
 Yves Pigneur,32fbfcc6-7fd4-44e7-86d2-29b75d4e6b45
Stephen Greenblatt,271daa45-7a4d-4d43-b91e-d998dbd24615
Margaret George,4714e9bb-dd9e-4b09-a391-4440368774eb
Norman Doidge,7d643ded-0bc5-4083-8dd5-559009696a3d
Barry Lyga,75069ae1-08f3-4d30-ac79-c172bcfac04a
J. Ryan Stradal,95237f8b-913f-479e-8cb6-f7afc161f66c
Ann McGovern,b44ca84f-2d2e-4ee7-a7de-2d9d6d4f650c
 Winslow Pinney Pels,5365618b-089c-43eb-af2e-8f667aa24722
 Winslow Pinn,f5e99460-b16e-4379-a4d9-bf2c7d45ca7e
 Ey Pels,06707819-d021-4bf3-ac15-8cf0d3636cca
Alaa Al Aswany,898e1012-5ac0-4ae4-8eb1-5b7c7aa8905b
 علاء الأسواني,2d09d9fc-dd7f-42a2-8635-11891d8419ec
Brian  McClellan,7aad62de-04ff-44e6-8f34-2cc9d008d5fb
Koren Zailckas,ad431b6b-e1b1-4f80-8bd0-ea0e28c05742
Bree Despain,8dd37005-f8bd-436c-aade-149ba2cb1006
Bill Buford,ed58fe5b-6c74-4988-8ae1-887e1bb08465
Clarissa Pinkola Estés,7bccd51e-dd4d-4464-b1a0-bbcf96041653
 Donald O. Clifton,5782a6fb-88f7-493b-9d31-1e6b10b0c527
Chris Anderson,c85189b2-88c8-4d52-9bf0-4cf412a37e4a
Adolf Hitler,42314a0d-a443-487e-a90e-f67ce05bb6ec
Aleatha Romig,835a3032-beaf-4103-9cd4-8f3aabbefe49
Sean Covey,26bde337-8a82-49dd-9270-8112dd7e69f8
Tom Angleberger,c4142216-3b72-4085-a4bd-5e870ca4d9f3
Thanhha Lai,39851661-72f4-4a9f-9589-fd0f13fe526d
Jude Fisher,41ca0074-ee7b-4013-b732-ec592ab0f846
Guy Kawasaki,ca6ddec5-b133-4db7-8bcb-f9dea19ffd25
Wes  Moore,168ed88c-3932-4b84-8390-00ceed7298b6
 Tavis Smiley,1590db2d-8bfc-4de7-ae63-9ee9a5172cff
Ariana Franklin,7bc0515c-5d80-4975-b565-84f50063a6e8
 武内 直子,0505662d-8a3e-4078-8bc3-70e2b57cbb44
 Katherine Streeter,7e94ce77-77f8-4467-86f6-c85597e16c69
Ruth Stiles Gannett,736a3728-98e5-4343-b61d-aa4f445f2c42
Greg Iles,0384b865-6d43-4464-8bbb-d0414762ba15
Jay McInerney,525fac66-a2a9-43a1-b242-cd8f5b096902
Syd Hoff,0afddc5f-896f-4280-92d0-7ee1bed3fe54
Giovanni Boccaccio,3fdd079f-5881-43b9-87f2-7fdb5f6efc29
 G.H. McWilliam,8fdc6304-10be-4827-bd62-c57a9407748e
Alice Munro,54b7ea51-4c3b-46ea-9056-173aaee7c4cc
Eileen Christelow,cccc1bc0-a48e-4792-b8f1-2af2a2482ffb
 Andrew Hurley,0ffcb957-993e-43a1-9838-c64ce074a911
Rachel Van Dyken,c2089c17-88b5-434f-81a6-f3150ef3b780
Lilian Jackson Braun,f147ab60-358b-45cd-ad01-dc4ab93f119b
Nyrae Dawn,bba4a580-e012-4a16-9c4f-4aed7fceae7c
 Haley Riordan,c50a1bf8-dff9-470d-9931-c75daa262105
Courtney Cole,b73092ab-9667-4cce-a38c-6d9e9173cf8d
Neil Patrick Harris,356ec97d-dd21-41bb-8683-71f4ff4f057e
 Antony Hare,9f0a4a13-e444-42bf-98bf-2ad35cdcee47
Josh McDowell,73634627-4035-409c-9f43-d0dfd150e7d3
Cherie Priest,5e281306-461a-408f-9562-d878cc02a4c3
Rita Mae Brown,378aa90e-733e-4545-99b5-bdef7b7269ad
Marianne Williamson,5147f38c-acdd-48aa-b421-03b9151a73a6
Charles Portis,3af3b0e7-0463-4da3-8e37-7a67c601f276
Susan  Jeffers,9e335e39-4f6f-474b-b700-71d739370b10
Matthew Dicks,e0393cbb-be00-403a-8c71-ef2dfd94d9f1
 Paul Birkbeck,d40e1ec7-62ff-4928-903e-0ed054631d7a
Susan Crandall,7c0caddb-d5a9-4e0a-b836-2097431dd3bb
Brian Staveley,53978484-151c-401d-aaa9-4970b2f99431
Monica Ali,02788be5-5e21-4c20-81f6-1ae1dcb7c489
Sally Green,3e8cce03-238d-486c-b342-07a861cf4b6c
Nikos Kazantzakis,06d2c492-b56d-4cf2-981e-26779d426d17
 Νίκος Καζαντζάκης,0f9f09a9-fb7b-4c5f-8c7e-556effd6bd66
William H. Armstrong,fe02bdee-8456-4c9b-a461-e32448b00630
 James Barkley,e7dbc11a-71b8-4981-bd2f-ffdbf09b2abc
Lawrence M. Krauss,803e14dc-3876-4319-9447-d3544a6e7a07
 Richard Dawkins,f71409f1-9337-4c8d-97a0-a6a504147738
Slash,d9156dd6-05e6-4b63-84f4-090e6ab0df84
 Anthony Bozza,72fb7629-b9ef-43e9-881a-e9b1bf602db6
 Hazel E. Barnes,23964266-7d1a-4f1e-be65-1b857e3b5781
 Mary Warnock,9c9e8f07-d05a-42a1-82c1-712010eeba84
 Richard Eyre,7a26a733-3feb-4127-b223-5ea5bc87e596
Rachel Carson,a5a9e368-0246-4e09-8388-4ffd70f28bd1
 Linda Lear,ef4f5516-304b-4683-9eff-98f12be4145c
 Edward O. Wilson,634d30d8-b84b-4c5d-8fa1-1e455e6d20f4
Holly Madison,9179444b-e10c-4e1e-9248-c32c37612539
Nadia Hashimi,fd23fc66-64bd-4b01-94fc-e917c35e3427
 Keith Thompson,c56ca306-48a7-43b2-9ea4-215252c1e9e7
Martha Stout,c3d5689a-9ff3-48a0-9a1e-e726d55b900d
 Goran Sudžuka,7126e5c6-0109-41e8-866f-ab8f31d70bc9
Charles Belfoure,d7efceb9-c843-4f27-a66e-66e7d5e7347f
Morgan Rhodes,4ddcf7be-6364-447d-af1d-8c4c2cbbd563
 Michelle Rowen,494a162e-c37a-4f34-a44a-9cd644d206a8
Esther Hicks,df7d0feb-be7d-47c7-8896-dd2614c61b93
 Jerry Hicks,e843893d-3501-4635-8794-4197f188fe11
 Wayne W. Dyer,cac18998-cef8-4daa-8696-17ed949c19fc
Henry Fielding,e52734e1-e88b-4959-a06b-cd45919e73ff
 Thomas Keymer,500baf90-4001-4a27-a5ab-e1eada78dd23
 Alice Wakely,7105f057-f485-4e93-a88b-9cd461440965
Sherwood Anderson,21db00b4-c88e-4294-a7cf-756340179111
Matthew Inman,ce8afcf9-38f6-4196-bd0f-78b9a58119b3
 The Oatmeal,9af17194-1d18-449e-8e79-44df69b8ab19
 Ted Goossen,943ae9b0-46e7-4ce1-863a-bf8bc695ae4a
Diana L. Paxson,30701806-2888-40f6-8952-43f20ba23abb
 Marion Zimmer Bradley,0fdee4a5-790a-45e9-a220-a4a10565235b
Per Petterson,174f5a9d-20c4-4489-ae91-4d78c4287fdb
 Anne Born,4b37fe24-a674-49f7-832c-d551348f8bc3
Doug Moench,c95ab4a0-bbdc-4798-9cb4-3b05bd97b078
 Jim Aparo,7cbd11c3-9518-4308-a9c3-8e4ee6bf59c2
 Norm Breyfogle,80a45d3e-188c-4f46-af5f-2928c4d9f926
 Graham Nolan,658d8e55-49a7-4e72-b7a6-ee3553f48f25
 Jim Balent,d36e3688-70af-43f2-9369-7f34ec38b751
Brad Thor,708ddc37-d133-4c11-b0ec-027220c0c5f9
 Willem Dafoe,d42554e4-c94b-4502-a855-a7afcc4baef0
John Fante,41e3038a-c0c7-416a-85f9-e675ab9baad5
 Charles Bukowski,f1aca247-4f18-4e72-bd9a-8ca667ca69f1
Rick Bragg,d9587efe-c447-4981-a0aa-b12ff0697824
Leigh Nichols,8dd7e623-a586-46e1-af05-ed8a8e328d57
 Jacob Grimm,e5eed8d4-985e-4a3f-9c9c-5e12f36e240c
Stephen Coonts,b6e15a14-08b3-4ff7-9aae-d8dfc3055d20
Enid Bagnold,18a212e0-f5eb-402d-89b6-c8f6ab90370f
Richard Branson,20c69b5a-6d7d-49e5-a26d-ac7c7be79b70
Aristophanes,fc3d074a-2367-465f-aab9-e00d64d007fb
 Sarah Ruden,876d8bc4-ffe7-4d44-b11e-96474eb5dbbf
Peter Clines,c7e92586-2f6a-4a7d-bdc3-512a717d5987
Scott Jurek,96bffc1b-3061-4152-b88d-f269fb8e1864
 Steve Friedman,81cbb41f-b0a9-46bd-a2cc-99cde86b04ae
 Brett Matthews,625d8e96-9c2c-43c0-a79f-91aaa9b29a6a
 Will Conrad,c939f686-d646-47cc-9074-21b5aa026173
T.C. Boyle,234b9d51-3e7b-40d6-ab7b-9ecdd7eed1e1
Eugene B. Sledge,527633fc-d523-4a2f-8f57-edd78ef2d2cf
 Paul Fussell,663812bd-6f19-4c64-855b-89779545779f
Eleanor Estes,85324882-c9a0-4ede-9a1c-80db339b651a
 Louis Slobodkin,2132275a-585c-444d-88b6-1249fca016d7
Meredith Wild,0f35b40a-52cb-414b-a5a4-a6a54743005c
Kass Morgan,10d01f75-c98a-4671-b470-943728338381
 Paul Chadwick,4ed5bd61-0da4-4314-aa6d-2298aef1e90f
Karma Wilson,c8756bdc-839d-46a4-bc16-37be92fe262a
 Jane Chapman,1cc898da-d869-494e-a534-8f4be80d4a14
 Gary Chalk,ae0edab6-e5d0-4c66-8336-08efb4020ea8
 Alexander Theroux,bb66a6a9-c53c-493a-89e5-0492eaa5c560
 Richard   Preston,91228008-a8cc-464d-90b9-dc21296dd010
 Lionel Abel,4b627238-e170-4951-a377-0ea2a741de85
Greg Bear,f2b0561d-e533-4b37-a6b5-897a76eead92
منى المرشود,e7d6488b-cdaa-4f99-b5f5-9c69ddfff1c1
 Robert S. Levine,6eda59ac-aad6-4d01-b759-9c6e0defd014
Glennon Doyle Melton,3a84ee74-2ae5-491e-beae-cdee104de67e
Richard Paul Evans,18a3e5ed-bf60-49e6-80b0-a5028c14ca9f
W.E.B. Du Bois,aa36a186-464c-4b10-ba95-b0202d8bff3e
 Donald B. Gibson,70a18dc3-6c11-4515-8984-2d8b1725b2fc
 Monica W. Elbert,563b51b9-e6bf-457f-86f3-c5404b722b94
Hannah  Green,9132a29c-04c2-474b-b691-af98425fb03e
 Joanne Greenberg,b2e7240b-081c-4a11-a797-e9d476e481f2
Shonda Rhimes,a9d90345-ff1b-40ae-bd72-bf2564c985d7
Marguerite Duras,53a069af-cb41-4ea9-b942-890931697747
 Barbara Bray,c7686aba-2be6-4282-a658-511a3c027ff1
 Maxine Hong Kingston,7adee595-c6d3-4c06-8920-381f37f1b97f
 John Updike,89a6caba-f915-47eb-afbd-a29417b54980
Stephanie Danler,840952e6-76c1-4951-adbf-d1cad2e150b1
Edward Bloor,4c9a15f3-b1e3-4864-9443-ee3b2eb88937
 Danny De Vito,555d4353-22b3-48bd-bac0-68957e9c497a
Bryan Burrough,e1405c7f-3726-4254-a7db-8c166534107b
 John Helyar,ea3aa066-b745-4283-99c2-bce10c9e10e5
David Fishelson,3648ba2b-52dd-486d-9b72-a633d326fdc8
 Aaron Leichter,89807dcb-f1b2-47d4-ae10-c98a5ddcc780
 Franz Kafka,abce2330-a593-4d99-8430-54df43e1bb14
Rysa Walker,353adf0e-bbb3-4940-b895-4fa4c4ea1e52
Catherynne M. Valente,134400fb-adca-4c86-a2d7-50b3a556d79e
 Ana Juan,97e8657f-a041-40da-9f52-52de700c0084
Denise Grover Swank,14b2393a-1f37-4152-a124-fbb9356a5438
 Marshall Karp,0213aee4-5e72-4173-a6f8-d967886324ee
Timur Vermes,ee5a1ae1-7c92-4332-8eca-6ab09d661bce
Chris Pavone,78fe3945-0c7a-4652-a5bc-d28a8e383ccf
 Richard Winston,f41693ea-c7a8-4803-a50e-564daa055286
 Clara Winston,0f581439-dd36-47a8-87b7-816432bc8ac5
 Theodore Ziolkowski,054aa99f-4504-4417-a4d9-8307890cdfa9
Kevin Powers,a43e6228-82e0-43f1-bc26-b75f2784fc2e
Gerald Durrell,9ef64e31-a0e7-42f4-8a94-858dda8a7a69
 Helma Lapiņa,89d32c71-4001-401d-910c-b781bf806ff1
Tawni O'Dell,d560acbb-ea22-4def-9d80-19984fc9d2de
 Robin A.H. Waterfield,238c9796-1d3f-4653-85c9-589b842718f3
Quinn Loftis,9b8c36c7-3031-4706-ad42-82549f8825e7
 Harry Bliss,3be7509b-bd59-402b-8486-350fd71f1f0a
Emily Snow,46282fdd-429c-48de-8c31-89201993642c
Claire LaZebnik,781aaf4d-0d0c-4346-a92f-67e4809dd499
Richard Condon,3b03df71-8591-4b5e-9293-15d674da4de7
Shane Claiborne,753dc147-0782-4c7a-83b5-b68a2a0f8517
John Medina,f094dcc5-1feb-4ac4-a025-81c3385b146d
Richard C. Morais,a99e2cf0-8fd8-48da-8dba-e1383d288816
Lincoln Peirce,00b2312f-64b9-4339-83c9-9bf7d74df585
Tim Burton,1a0cacad-ece1-40f7-8f5f-14619a97ec3b
Edwidge Danticat,f0af0221-3456-447d-90e7-1b577d171310
Louis-Ferdinand Céline,05bfb653-5028-4993-b36c-e36d790602ea
 William T. Vollmann,6fe4b80c-4f2b-4e23-961d-97c34c5ebad8
Matt Haig,d1f89d5c-0ac6-489b-a149-a5b49dc877a3
Essam Youssef,a41ac6f1-9eda-4a46-b4f1-bc9697332def
Shaunti Feldhahn,9bfd2c00-bc7d-4bd2-a86f-3c758d8308cb
 Keith Szarabajka,2c7fc790-d792-4438-aed3-c1f3b152596c
Lynsay Sands,e9565b1f-acb1-4fcf-8b71-cb99364bc718
Matthew Reilly,8569a458-a6dd-4a6d-b74b-e77e493b8341
Adam Smith,5e808dc2-fe71-47b8-9309-66e5224efb21
Richard Ford,cd1d9fbe-516e-41c6-9b47-1b0dced9ef9e
Antony Beevor,9032c585-0430-4388-a496-d92fe115485f
Kyousuke Motomi,4a342312-7f8f-4746-aac3-e137862832d6
Beryl Markham,2a9e82f8-be0a-4c63-ba99-2c561af28eb8
Steven Galloway,42dbe1ea-8ff5-474d-a15c-c36645a1ad7a
Betty White,117e7e7f-ae37-45a9-a49b-2f7e0c7ecaa9
René Descartes,54893ec5-c116-48dc-81a7-9c69b780e7ea
 Donald A. Cress,319a9a3c-cfe6-4f2e-a1f4-b2b58bddcdca
James Surowiecki,03d45068-a941-4c21-b9d0-41136816e73e
James Herbert,810e1a91-9918-45d0-a4bb-2783b666f63b
 Jason Winters,094d9b92-a3ff-4c4b-b83f-a04c5a99ac33
Roz Chast,710bd920-f132-4f11-b785-fbf0aaa89297
Marilyn Manson,b6207493-e79d-455c-846c-49f4f3fd1428
BookRags,958addcf-d9ff-40a3-8f82-25d9e8f2bcfa
Bernard Waber,ce92d692-f4a2-4524-bc8a-e3925b0834a1
 سمانه پرهیزکاری,72961a07-75f8-4881-ae49-a48afd55014d
Rob Bell,69bc0ebc-3590-4e84-8768-e081e36876a6
 Edward Said,bcdd1bc1-52e1-4c65-9650-b7bee65ec9a5
Beverly  Lewis,d36fc7f2-9648-4fbb-b58f-43f64e6d801e
Anne Bishop,1fbaf533-d17f-4c8f-b9e4-fbf1ae60b87c
Nicholas Meyer,bc4dcf87-47ff-4105-9e5e-f615c105b3da
Jonathan Harr,96ae1e72-3b51-43cc-9909-b83860503806
Sonia Sotomayor,6bbbdead-6fb3-4f48-909e-9f045ef33f1e
Immanuel Kant,b157bf03-620e-46af-830c-327acafc47ce
 Paul Guyer,4fb1517c-da62-41e3-9b2e-1fc8ad8ef8fa
 Allen W. Wood,30280567-4616-4d76-837b-3bd3c53ae162
Rien Poortvliet,8bd6d5f1-12ae-4b81-bb39-affa2408f3bb
 Wil Huygen,5b840013-a164-4a9d-b1dc-77ec71066e16
Hester Browne,f452f848-40a0-40cf-abd1-1614f4185287
John Stuart Mill,35908bbc-d4bd-4c4a-a6a4-d33f28c19cd2
Alan Cumming,7b2815ce-5816-4e30-9c28-1e339a2c2d69
D.M. Pulley,51e43a7f-51c0-4257-ab6b-6303255e1e42
Jill Shalvis,b2192edb-c09b-4afd-8a98-05438a0ae156
Rebecca Housel,2e3f5821-6c21-4cb5-8fdc-6a9fe58959f6
 J. Jeremy Wisnewski,26f7f81b-4846-4646-b4c2-2d650118b0bd
 William Irwin,ad9a0499-594a-4388-827b-b38eb5709e2c
Eric Berne,8a121471-a268-4181-9ee2-75e8994bfe0d
Alexandre Dumas fils,4c0435d6-2bff-4ac6-a60c-4738351768c4
 David Coward,8d415de7-2ccd-4e42-9582-0ce129c979c5
Rachel Hauck,dde32389-9c60-40f3-99da-a8882251974d
Stephen C. Lundin,145b1855-3137-4c12-b128-296d70613968
 Harry Paul,a2cf73f1-64b2-4814-ae0d-573f9f1e37e4
 John Christensen,c77c0ba7-d698-48b9-ae72-83a21c31fae0
Vi Keeland,62d2296f-5263-49d3-a41f-a66e44b2aefc
 Penelope Ward,fc1f99d8-a63b-4b97-960c-3764da28709c
Philip José Farmer,a362fd48-dd85-4238-a07f-9d1cbee438c9
Mark Helprin,4500b43f-9d70-47fc-9d1a-d343e60c510e
 Susan Ericksen,5eef400c-c0c3-40a7-ae8c-6fb1b5df1b17
Thomas Paine,2d5d48b7-6fdd-4e19-9e90-4cc4003de2be
Adeline Yen Mah,d40eb175-eea4-4e52-be59-2f78d37c3314
Michel Houellebecq,f05e168f-3a48-43d1-a6f9-1cae96e122df
 Frank Wynne,5739f103-e3d0-4596-8845-ebc80e03ebc9
Roy Thomas,0d7f3d2d-700d-4c62-be4d-40d6cf0205a1
 Mark D. Beazley,7348e158-8453-4979-aaa0-de1d4ab990a9
 Bram Stoker,e81bcbb4-4a6a-4ab7-ab58-b8769b6ae6fe
Dav Pilkey,44d151a3-7835-432e-a451-fe262f0ff9a9
Paul Tough,a351abad-ecb4-45fc-9fba-60fb6f93fa69
Scott B. Smith,f0052fc2-ba67-4133-81ec-0e0260b5bb3e
Michael Blake,fe37a81e-12cf-4a60-b80c-561a5e7066c4
Ellis Peters,861169b8-15bc-445c-9452-e963fbea5fa1
Giorgio Vasari,293f6ea9-9706-4d61-b089-24b031186820
 Julia Conway Bondanella,3d7283b4-0d3e-4f2a-ac3a-aae98c8e0625
 Peter Bondanella,bd002ce1-1930-4859-8e8d-9d13ac8b9edd
Dmitry Glukhovsky,329f1964-7a3b-4da1-b303-312191fbbd88
 M. David Drevs,96b6756e-ecb7-4285-bcf8-a7c0ddd101e0
Christos Tsiolkas,27ebe59f-3101-4ecb-8eb1-e6cb3c90a4a4
Robert Henri,5003612d-efd5-45af-bfb9-405795729ac4
 Forbes Watson,850bf342-cf8d-43e4-b025-9c0f1560e77a
 Margery A. Ryerson,f6f0d207-18ff-4063-9097-9ad1b51f5525
Marcus Sakey,48afa61f-f55b-4a4d-9b32-b7076cf75511
Camille Pagán,eac04c63-c188-47e1-bd55-22096d3cf5ff
Caroline Preston,62f4843c-ba2f-49e0-b9dd-e59e218fc088
Myla Goldberg,d276ea44-cb8f-4744-b433-9404564a229d
Ram Dass,c214e535-8d5a-494a-bbd9-67bd440f50d1
 Richard Alpert,6babffa0-d59e-430d-bda2-3551853c297e
Conn Iggulden,ed7ad40a-bfd4-4331-b77c-93a9ee36242d
Brad Stone,1b62ff96-5f26-41e0-a04c-c84e635e8bb2
Brittainy C. Cherry,2165da10-8ed0-48c1-9ff0-72c57a52895c
Heidi McLaughlin,c903f996-8bc1-49a5-9995-a7c163c5c027
Ashwin Sanghi,02fda7d1-08a7-48b1-b243-51ffd3f553c9
Norman Mailer,883761d2-dcac-414a-a06c-c379c0d0a463
James M. McPherson,33d1337d-8cf7-4c50-97b7-0ef706969bc0
Michael Teitelbaum,5fee7b82-528b-40b6-94db-85f58c0aff05
 Sue DiCicco,8d2acec1-1b7a-4872-94fa-d3f6294d5486
Rob Buyea,b447f96e-58d5-45c3-b210-33086d8e9289
Lindsey Kelk,290f446d-76d7-4478-8e97-caf2f8265d2c
Beth Fantaskey,c42b795e-c5e3-4ecd-9d4c-9a261230d8f3
Larry Bossidy,0354a25f-ee2e-4af8-8634-d36721f12c05
 Ram Charan,74c8c357-1063-450b-a7f9-f7bba4d9779c
 Charles Burck,ded2f952-a46f-4232-9109-cf57caaa463c
Caitlin Doughty,6990833b-1866-40c0-add3-979b8b543660
 Christopher Golden,5717214f-948f-4799-bfd7-0204df59705f
Simon Wood,46133f04-9647-46da-a86c-f16cd5b5e6d6
Grace Lin,d38d7fab-f236-4142-a33a-0ba38b45cbbc
Arthur Ransome,9e5243fa-6a2c-4dac-aa59-4124ff8c9dc9
Mary Kay Andrews,71213910-8f6b-4ab8-a5a6-d9134915ba35
S.K. Tremayne,07e5a1eb-b7dd-4f68-a8f1-6baff4e9b4f3
Michael Moss,3fd29633-fd17-4c73-9c67-a7c812258773
Edward Eager,c8394ae6-9c8b-4d03-8c05-d581f65dfb10
 N.M. Bodecker,0c9e346c-49ab-49c1-b43c-4748c3d8f4dd
Steve Hockensmith,0162d527-8309-482c-abbe-6f0568af6c45
 Patrick Arrasmith,49c31d8a-19dc-4adf-bba8-522d88784c47
Helene Hanff,57e39756-23e0-46e3-88e6-f50fc6c1f1ef
Thich Nhat Hanh,4d7f3339-e12c-4167-834e-0c4e193b9afb
 Arnold Kotler,748cdaad-cb5c-463e-83cd-91820c0b8cc6
 Dalai Lama XIV,c0d29fec-54c1-4b81-9041-8051f4765868
Anna Kendrick,9786b628-86db-493a-b2a5-291e022b0cd7
Robert Masello,8f08ff27-21d1-46d5-a444-ad5e2139a0bd
Jim Starlin,f2615adc-7e49-4885-b8f0-2269ce877ae3
 Mike DeCarlo,85413010-b920-4244-a567-f1e7e766235e
Lisa Lutz,d8cf0717-73d2-413d-91c0-b7ba8216717c
James E. Talmage,de56bcd1-9a7d-435a-9147-f98b2e9d32a3
Don Ferguson,05e49b52-7a04-4db7-aa82-3ceab7f33056
 Lucasta Miller,687d8659-2554-4226-8146-19ddcb9971b6
 collaborative,8f700c80-a99f-47a6-9fe7-52ceee669361
 Jessica Cox,a5108256-8fa8-4dbf-8a5e-fa1f04440265
Paul Beatty,ee9c7eee-7acc-4918-8962-24ecc4f329ab
Jenna Miscavige Hill,a364070e-d1ec-4ab3-95d7-6547162773c8
 Lisa Pulitzer,510d63d6-18bf-486a-ac3c-814249350617
 James J. Helm,dce6e0a9-cd3d-4901-912c-c7540912ce82
 Penn Jillette,34ace609-a063-46dc-b82e-a167721b54f9
Diane Muldrow,c6a997bb-f902-4059-9fec-460c3a192fbd
 J.P. Miller,a5821d23-3db1-4aba-807f-9700321b029c
John Heilemann,ff94c1d9-d34a-4c5e-b5ed-e74e5bb5bfa6
 Mark Halperin,632a1640-b0e6-4018-ba92-77d7d2bfabb2
Joni Eareckson Tada,ff6f3a6c-bed2-4787-9b0f-816945e46cd1
 Joe Musser,852471f4-e97f-4005-8812-033678ccab91
Shakti Gawain,0565e312-0327-4f5e-9c39-79393121d493
Anya Seton,e128496b-9eda-4657-9d72-986ebcf72626
 Philippa Gregory,1d85755a-f04a-4b82-a55a-ff1aa4593787
Marina Lewycka,77582f5a-66f8-4738-b67b-c7a57bc2e506
René Goscinny,ecff778a-12e3-403d-b855-29c94db93001
 Jean-Jacques Sempé,8732e9be-b469-4708-aa7f-7a3560b94be0
Harold G. Moore,f8e59e79-35b1-40bf-b89c-7f476aa7c6a6
 Joseph L. Galloway,b5791db6-5de8-4129-a049-c0e85e725103
Mike Lupica,e33ce817-9ac4-4a4e-8334-2df7cd2a2fed
Neil Strauss,c11bc0e3-d035-4e11-a1da-302c822ff7b2
 Tk,b8ae9d4c-6e3c-4eed-8c38-d78784c3375a
Debbie Macomber,e1e65ea3-7055-46cd-a317-fde12fef5cf0
 Robert Ludlum,ba45190f-5420-415f-b185-efa192133e2f
Jun Mochizuki,f5cced7e-6856-4b89-b6cf-4c64b09299ec
 望月淳,ac0b933b-2658-46bb-baf4-886c1acb8765
Kathryn Erskine,e180316d-6079-4603-bd72-0f3649c029b1
أحمد حلمي,e07b4917-c833-4471-95b8-f1a466e06fd2
Joshua Harris,66dd2dca-73db-413a-9ab6-5ef27f46388d
Zilpha Keatley Snyder,399f7dbc-694b-46f7-8ef4-18f02dc099b6
Kaye Gibbons,ead490ef-0141-44a0-8fc4-cd205811d1e7
 Nahum N. Glatzer,0741885f-9940-47b9-965b-d6d9525d3295
 Tania Stern,5d7f6054-bb49-4d80-806e-4b70fc3d1aa0
 Ernst Kaiser,aeff6a69-60f3-4f85-a289-acb50696a675
 Eithne Wilkins,913031b9-6c4d-4d31-b8be-7815ab917781
Isa Chandra Moskowitz,4376da83-bb3c-4b02-90e5-870a2e2a612e
 Terry Hope Romero,fb64fdf2-fc5d-4ba3-a2bd-228a59016ee4
Sabahattin Ali,448b94d4-3210-4e16-93d0-0adb7c099587
Charles M. Sheldon,57acbae1-e182-44d8-9dad-39e3ed72006e
Elissa Wall,a074567e-6ca0-45f5-acdc-0ddd36205884
Ed Brubaker,aa036eaa-810e-40cd-977e-d6460f763cfb
 Doug Mahnke,d92daf62-b9ef-4eab-a1fb-fab6e91b2464
 Patrick Zircher,084d7bb7-31eb-4419-84de-1b21493a28ed
 Aaron Sowd,986bdbc0-d935-4a0e-89ac-6f7e775b679f
 Steve Bird,576ae163-aa79-47db-929c-1175b88ce8b1
Ben Horowitz,11f66bf9-929b-4972-9ef7-64114c14921d
Russell Brand,c65e1a61-9daa-4ed1-bf81-182434a53034
Simon Garfield,a19d6672-8106-4e5b-ad0b-2140fd0033e8
R.D. Ronald,f68dce00-560d-40ef-943f-7c17f92d6c37
John Katzenbach,d03d19ec-b1dc-4d8f-9d59-fbbd9637e8e4
 Del Roy,c00ef4bc-3f69-46a3-99f5-d49b50af4280
Kevin    Wilson,84025f59-f2e8-4657-bea0-7f5549ae1cf4
Chris Gardner,04fce58e-0b1b-42b5-ad9d-956a5349eae2
Karl Ove Knausgård,7f31d917-2c24-4351-b2de-4f8fe45706ec
Walker Percy,192c548c-f805-4c06-af49-1c0262f2dafd
 Tom    Murphy,70345e5f-10a5-4755-a89c-b9eba1f0e2b4
Wendy Mass,9e5ac9da-d349-4154-8e0a-593454e90c56
Grant Naylor,dad302f6-c82d-44e4-a906-3839609941a3
G.K. Chesterton,90c80f78-615a-4cda-808a-8e7b52f5f9b3
Jane O'Connor,0a0a688c-205f-4854-98e2-e6c70227ce16
 Robin Preiss Glasser,b5367224-1ba8-4c88-8be4-d93c94993c9a
 Chris Riddell,08471eb7-8783-47e0-9741-df2d7f605841
Dee Henderson,f245e098-6313-4594-992b-3481ececc7eb
Tobias Wolff,c9104392-7f93-4dcf-bf30-bf3df5f85e46
Molière,6278fe05-4cab-4af8-a57c-23bd20fab451
 Martin Sorrell,25664d55-c6d2-4f53-bc8d-6e6104d2956e
Kazune Kawahara,b62f6782-5de5-47a8-af43-03cfb02b91d6
David D. Burns,f5b9d249-24a4-4365-8c37-7fdce0439b47
Melody Beattie,065d9c13-36b7-4335-bf08-221612b2d0d1
Ivan Goncharov,1deb68e3-3592-4ebd-a5d3-5edaae09af38
 Stephen Pearl,58bd58c3-f4e3-4b95-a826-0a0c9e4c68e9
 Galya Diment,d4f30d0c-1119-4476-bef3-84c80fe97a4e
Po Bronson,a8762826-bf2d-4d96-ba49-56646e826c8c
 Ashley Merryman,9910f9ca-a269-449f-8eb0-ae83cb0057ac
 Janny Wurts,3d9602b3-531a-4f15-8c2a-74f08d5aa82b
 Richard Thomas,7c6520b3-8910-4d31-b265-90ee61d8ee6d
